# Img     DayMonthYear	      Irig time		GPS time

926    271204		191950.995903		192036.974976
927    271204		191950.054649		192037.034973
928    271204		191950.113651		192037.094971
929    271204		191950.143024		192037.134949
930    271204		191950.201904		192037.194946
931    271204		191950.231525		192037.214905
932    271204		191950.290401		192037.274902
934    271204		191950.349400		192037.334900
935    271204		191950.378777		192037.354919
936    271204		191950.437759		192037.414917
937    271204		191950.467133		192037.454895
938    271204		191950.526402		192037.514893
939    271204		191950.585278		192037.574890
940    271204		191950.614758		192037.594910
941    271204		191950.673649		192037.654907
942    271204		191950.703152		192037.694885
944    271204		191950.762154		192037.754883
945    271204		191950.791531		192037.774902
946    271204		191950.850510		192037.834900
947    271204		191950.909775		192037.894836
948    271204		191950.939137		192037.914856
949    271204		191951.998154		192037.974854
950    271204		191951.027386		192038.014832
951    271204		191951.086529		192038.074829
953    271204		191951.145523		192038.134827
954    271204		191951.175259		192038.154846
955    271204		191951.234135		192038.214844
956    271204		191951.263401		192038.254822
957    271204		191951.322403		192038.314819
958    271204		191951.381634		192038.374817
959    271204		191951.411156		192038.394836
960    271204		191951.470028		192038.454834
962    271204		191951.499531		192038.474792
963    271204		191951.558403		192038.534790
964    271204		191951.588028		192038.574829
965    271204		191951.647026		192038.634827
966    271204		191951.706028		192038.674805
967    271204		191951.735775		192038.714783
968    271204		191951.794533		192038.774780
969    271204		191951.824013		192038.814758
971    271204		191951.883259		192038.874756
972    271204		191951.942028		192038.934753
973    271204		191951.971649		192038.954773
974    271204		191952.030903		192039.014771
975    271204		191952.060635		192039.054749
976    271204		191952.119152		192039.094788
977    271204		191952.178280		192039.154724
978    271204		191952.208012		192039.194702
980    271204		191952.266777		192039.254700
981    271204		191952.296158		192039.274719
982    271204		191952.355263		192039.334717
983    271204		191952.414387		192039.394714
984    271204		191952.443779		192039.434692
985    271204		191952.502903		192039.474670
986    271204		191952.532406		192039.514709
987    271204		191952.590904		192039.574707
989    271204		191952.620655		192039.614685
990    271204		191952.679779		192039.674683
991    271204		191952.738403		192039.714661
992    271204		191952.768154		192039.754639
993    271204		191952.827030		192039.814636
994    271204		191952.856407		192039.834656
995    271204		191952.915531		192039.894653
997    271204		191952.974655		192039.954651
998    271204		191953.004143		192039.994629
999    271204		191953.063156		192040.054626
1000    271204		191953.092640		192040.074646
1001    271204		191953.151779		192040.134644
1002    271204		191953.210655		192040.194641
1003    271204		191953.240032		192040.234680
1004    271204		191953.298893		192040.274658
1005    271204		191953.328407		192040.314636
1007    271204		191953.387531		192040.374634
1008    271204		191953.417030		192040.394653
1009    271204		191953.475906		192040.454651
1010    271204		191953.535027		192040.514648
1011    271204		191953.564529		192040.554626
1012    271204		191953.623405		192040.614624
1013    271204		191953.652779		192040.634644
1014    271204		191953.711781		192040.694580
1016    271204		191953.770531		192040.754578
1017    271204		191953.800030		192040.774597
1018    271204		191953.859280		192040.854614
1019    271204		191953.888531		192040.874573
1020    271204		191953.947407		192040.934570
1021    271204		191954.006641		192040.994568
1022    271204		191954.036015		192041.014587
1023    271204		191954.094910		192041.074585
1025    271204		191954.124531		192041.114563
1026    271204		191954.183407		192041.174561
1027    271204		191954.242405		192041.234558
1028    271204		191954.271908		192041.254578
1029    271204		191954.330902		192041.314575
1030    271204		191954.360283		192041.334595
1031    271204		191954.419407		192041.394531
1032    271204		191954.448906		192041.434570
1034    271204		191954.508030		192041.494568
1035    271204		191954.566906		192041.554565
1036    271204		191954.596287		192041.574524
1037    271204		191954.655155		192041.634521
1038    271204		191954.684654		192041.674561
1039    271204		191954.743656		192041.734497
1040    271204		191954.802532		192041.774536
1041    271204		191954.832264		192041.814514
1043    271204		191954.891159		192041.874512
1044    271204		191954.920658		192041.894531
1045    271204		191954.979660		192041.954529
1046    271204		191955.038532		192042.014526
1047    271204		191955.068016		192042.054504
1048    271204		191955.127033		192042.114502
1049    271204		191955.156654		192042.134460
1050    271204		191955.215782		192042.194519
1052    271204		191955.245033		192042.234497
1053    271204		191955.304157		192042.294495
1054    271204		191955.363281		192042.354492
1055    271204		191955.392658		192042.374512
1056    271204		191955.451782		192042.434509
1057    271204		191955.481159		192042.474487
1058    271204		191955.540157		192042.514465
1060    271204		191955.599411		192042.574463
1061    271204		191955.628784		192042.614502
1062    271204		191955.687782		192042.674438
1063    271204		191955.717281		192042.694458
1064    271204		191955.776142		192042.754456
1065    271204		191955.835155		192042.814453
1066    271204		191955.864658		192042.854431
1067    271204		191955.923531		192042.894470
1068    271204		191955.953159		192042.934448
1070    271204		191956.012032		192042.994446
1071    271204		191956.041534		192043.034424
1072    271204		191956.100410		192043.094421
1073    271204		191956.159161		192043.134399
1074    271204		191956.188786		192043.174377
1075    271204		191956.245659		192043.234375
1076    271204		191956.297409		192043.274353
1078    271204		191956.347404		192043.334351
1079    271204		191956.378159		192043.354370
1080    271204		191956.433025		192043.414368
1081    271204		191956.485161		192043.474365
1082    271204		191956.535160		192043.514343
1083    271204		191956.563156		192043.554382
1084    271204		191956.618031		192043.594360
1085    271204		191956.668644		192043.654358
1086    271204		191956.719898		192043.694336
1088    271204		191956.769909		192043.754333
1089    271204		191956.819908		192043.794312
1090    271204		191956.869900		192043.854309
1091    271204		191956.894905		192043.874329
1092    271204		191956.944904		192043.914307
1093    271204		191957.994907		192043.974304
1094    271204		191957.044910		192044.034302
1095    271204		191957.094906		192044.074280
1097    271204		191957.144905		192044.134277
1098    271204		191957.194904		192044.174316
1099    271204		191957.244907		192044.234314
1100    271204		191957.269905		192044.254272
1101    271204		191957.319904		192044.314270
1102    271204		191957.369907		192044.354309
1103    271204		191957.419907		192044.394287
1104    271204		191957.469906		192044.454285
1106    271204		191957.519909		192044.494263
1107    271204		191957.569908		192044.554260
1108    271204		191957.619907		192044.594238
1109    271204		191957.644905		192044.634277
1110    271204		191957.694908		192044.674255
1111    271204		191957.744907		192044.734253
1112    271204		191957.794910		192044.774231
1113    271204		191957.844910		192044.834229
1115    271204		191957.894909		192044.874268
1116    271204		191957.944908		192044.914246
1117    271204		191958.994907		192044.974243
1118    271204		191958.019909		192045.014221
1119    271204		191958.069908		192045.054199
1120    271204		191958.119907		192045.094238
1121    271204		191958.169907		192045.154236
1122    271204		191958.219910		192045.194214
1124    271204		191958.269909		192045.254211
1125    271204		191958.319908		192045.294250
1126    271204		191958.369907		192045.354248
1127    271204		191958.394913		192045.374207
1128    271204		191958.444908		192045.434204
1129    271204		191958.494911		192045.474243
1130    271204		191958.544907		192045.534180
1131    271204		191958.594910		192045.574219
1132    271204		192443.647087		192530.628357
1133    271204		192443.697090		192530.688354
1134    271204		192443.722084		192530.708374
1135    271204		192443.772087		192530.748352
1136    271204		192443.822086		192530.808350
1137    271204		192443.872086		192530.848328
1139    271204		192443.922089		192530.908325
1140    271204		192443.972088		192530.948303
1141    271204		192444.022087		192531.008301
1142    271204		192444.072086		192531.048340
1143    271204		192444.097088		192531.088318
1144    271204		192444.147091		192531.128296
1145    271204		192444.197090		192531.188293
1146    271204		192444.247089		192531.228271
1148    271204		192444.297092		192531.288269
1149    271204		192444.347088		192531.328247
1150    271204		192444.397091		192531.388245
1151    271204		192444.447086		192531.428223
1152    271204		192444.472092		192531.448242
1153    271204		192444.522087		192531.508240
1154    271204		192444.572090		192531.548218
1155    271204		192444.622089		192531.608215
1157    271204		192444.672089		192531.648254
1158    271204		192444.722092		192531.708252
1159    271204		192444.772087		192531.748228
1160    271204		192444.822090		192531.808228
1161    271204		192444.847092		192531.828186
1162    271204		192444.897095		192531.888184
1163    271204		192444.947090		192531.928223
1164    271204		192445.997093		192531.988220
1166    271204		192445.047092		192532.028198
1167    271204		192445.097092		192532.088196
1168    271204		192445.147087		192532.128174
1169    271204		192445.197094		192532.188232
1170    271204		192445.222088		192532.208252
1171    271204		192445.272091		192532.248230
1172    271204		192445.322090		192532.308228
1173    271204		192445.372089		192532.348267
1175    271204		192445.422092		192532.408264
1176    271204		192445.472092		192532.448242
1177    271204		192445.522087		192532.508240
1178    271204		192445.572090		192532.548218
1179    271204		192445.597095		192532.588196
1180    271204		192445.647091		192532.628235
1181    271204		192445.697094		192532.668213
1182    271204		192445.747089		192532.728210
1184    271204		192445.797092		192532.768188
1185    271204		192445.847092		192532.828186
1186    271204		192445.897091		192532.868164
1187    271204		192445.947090		192532.928162
1188    271204		192445.972092		192532.948181
1189    271204		192446.022095		192533.008179
1190    271204		192446.072090		192533.048157
1191    271204		192446.122093		192533.108154
1193    271204		192446.172092		192533.148132
1194    271204		192446.222092		192533.208130
1195    271204		192446.272091		192533.248108
1196    271204		192446.322090		192533.308105
1197    271204		192446.347092		192533.328125
1198    271204		192446.397095		192533.388123
1199    271204		192446.447090		192533.428101
1200    271204		192446.497093		192533.488098
1202    271204		192446.547092		192533.528076
1203    271204		192446.597095		192533.588074
1204    271204		192510.022126		192557.005920
1205    271204		192510.072125		192557.045959
1206    271204		192510.122128		192557.105957
1207    271204		192510.172125		192557.145996
1209    271204		192510.222126		192557.205933
1210    271204		192510.272127		192557.245972
1211    271204		192510.322126		192557.305969
1212    271204		192510.347125		192557.325928
1213    271204		192510.397130		192557.385925
1214    271204		192510.447126		192557.425964
1215    271204		192510.497128		192557.485962
1216    271204		192510.547126		192557.525940
1218    271204		192510.597128		192557.585938
1219    271204		192510.647126		192557.625916
1220    271204		192510.697130		192557.685913
1221    271204		192510.722128		192557.705933
1222    271204		192510.772127		192557.745911
1223    271204		192510.822128		192557.805908
1224    271204		192510.872128		192557.845886
1225    271204		192510.922127		192557.905884
1227    271204		192510.972127		192557.945862
1228    271204		192511.022126		192558.005859
1229    271204		192511.072129		192558.045898
1230    271204		192511.097130		192558.085876
1231    271204		192511.147126		192558.125854
1232    271204		192511.197131		192558.185852
1233    271204		192511.247127		192558.225830
1234    271204		192511.297129		192558.285828
1236    271204		192511.347128		192558.325806
1237    271204		192511.397129		192558.385803
1238    271204		192511.447127		192558.425842
1239    271204		192511.472126		192558.445801
1240    271204		192511.522127		192558.505798
1241    271204		192511.572126		192558.545837
1242    271204		192511.622127		192558.605835
1243    271204		192511.672130		192558.665771
1245    271204		192511.722129		192558.705811
1246    271204		192511.772128		192558.765808
1247    271204		192511.822127		192558.805786
1248    271204		192511.847129		192558.825806
1249    271204		192511.897131		192558.885803
1250    271204		192511.947130		192558.925781
1251    271204		192512.997130		192558.985779
1252    271204		192512.047128		192559.025757
1253    271204		192512.097131		192559.065735
1255    271204		192512.147130		192559.125732
1256    271204		192512.197133		192559.185791
1257    271204		192512.222128		192559.205811
1258    271204		192512.272129		192559.245789
1259    271204		192512.322128		192559.305786
1260    271204		192512.372131		192559.365784
1261    271204		192512.422129		192559.405762
1262    271204		192512.472129		192559.465759
1264    271204		192512.522128		192559.505798
1265    271204		192512.572130		192559.565796
1266    271204		192512.597131		192559.585754
1267    271204		192512.647131		192559.625793
1268    271204		192512.697134		192559.685791
1269    271204		192512.747128		192559.725769
1270    271204		192512.797134		192559.785767
1271    271204		192512.847130		192559.825745
1273    271204		192512.897135		192559.885742
1274    271204		192512.947129		192559.925720
1275    271204		192512.972129		192559.945740
1276    271204		192513.022130		192600.005737
1277    271204		192513.072130		192600.065734
1278    271204		192513.122132		192600.105712
1279    271204		192513.172132		192600.145690
1280    271204		192513.222131		192600.205688
1282    271204		192513.272129		192600.265686
1283    271204		192513.322129		192600.305664
1284    271204		192513.347129		192600.325683
1285    271204		192513.397132		192600.385681
1286    271204		192513.447129		192600.425659
1287    271204		192513.497135		192600.485656
1288    271204		192513.547132		192600.525634
1289    271204		192513.597133		192600.585632
1291    271204		192513.647129		192600.625671
1292    271204		192513.697133		192600.685607
1293    271204		192513.722132		192600.705627
1294    271204		192513.772131		192600.765625
1295    271204		192513.822131		192600.805603
1296    271204		192513.872133		192600.865600
1297    271204		192513.922130		192600.905639
1298    271204		192513.972130		192600.965637
1300    271204		192514.022133		192601.005615
1301    271204		192514.072131		192601.045593
1302    271204		192514.097136		192601.085571
1303    271204		192514.147131		192601.125610
1304    271204		192514.197134		192601.185607
1305    271204		192514.247133		192601.225646
1306    271204		192514.297137		192601.285583
1307    271204		192514.347130		192601.325622
1309    271204		192514.397135		192601.385620
1310    271204		192514.447132		192601.425598
1311    271204		192514.472131		192601.465576
1312    271204		192514.522134		192601.505615
1313    271204		192514.572133		192601.565612
1314    271204		192514.622130		192601.605590
1315    271204		192514.672134		192601.645568
1316    271204		192514.722130		192601.705566
1318    271204		192514.772133		192601.745544
1319    271204		192514.822133		192601.805541
1320    271204		192514.847132		192601.825561
1321    271204		192514.897137		192601.885559
1322    271204		192514.947132		192601.925537
1323    271204		192515.997134		192601.965515
1324    271204		192515.047133		192602.025512
1325    271204		192515.097134		192602.085510
1327    271204		192515.147134		192602.125549
1328    271204		192515.197140		192602.185546
1329    271204		192515.222131		192602.205566
1330    271204		192515.272134		192602.265563
1331    271204		192515.322134		192602.305541
1332    271204		192515.372134		192602.345520
1333    271204		192515.422132		192602.405517
1334    271204		192515.472135		192602.445495
1336    271204		192515.522133		192602.505493
1337    271204		192515.572134		192602.545532
1338    271204		192515.597136		192602.585510
1339    271204		192515.647134		192602.625488
1340    271204		192515.697136		192602.685485
1341    271204		192515.747134		192602.725463
1342    271204		192515.797135		192602.785461
1343    271204		192515.847134		192602.825500
1345    271204		192515.897137		192602.885498
1346    271204		192515.947134		192602.925476
1347    271204		192515.972135		192602.965454
1348    271204		192516.022133		192603.005493
1349    271204		192516.072136		192603.045471
1350    271204		192516.122135		192603.105468
1351    271204		192516.172136		192603.145507
1352    271204		192516.222136		192603.205505
1354    271204		192516.272135		192603.265502
1355    271204		192516.322136		192603.305480
1356    271204		192516.347136		192603.325439
1357    271204		192516.397139		192603.385437
1358    271204		192516.447136		192603.425476
1359    271204		192516.497139		192603.485473
1360    271204		192516.547136		192603.525451
1361    271204		192516.597139		192603.585449
1363    271204		192516.647137		192603.625427
1364    271204		192516.697140		192603.685424
1365    271204		192516.722136		192603.705444
1366    271204		192516.772137		192603.745422
1367    271204		192516.822136		192603.805419
1368    271204		192516.872135		192603.845397
1369    271204		192516.922136		192603.905395
1370    271204		192516.972136		192603.965393
1372    271204		192517.022137		192604.005371
1373    271204		192517.072138		192604.045410
1374    271204		192517.097139		192604.085388
1375    271204		192517.147137		192604.125366
1376    271204		192517.197140		192604.185363
1377    271204		192517.247137		192604.225341
1378    271204		192517.297140		192604.285339
1379    271204		192517.347136		192604.325317
1381    271204		192517.397139		192604.385314
1382    271204		192517.447138		192604.425354
1383    271204		192517.472137		192604.445312
1384    271204		192517.522137		192604.505310
1385    271204		192517.572138		192604.565307
1386    271204		192517.622137		192604.605285
1387    271204		192517.672134		192604.665283
1388    271204		192517.722137		192604.705322
1390    271204		192517.772137		192604.765319
1391    271204		192517.822138		192604.805297
1392    271204		192517.847136		192604.825317
1393    271204		192517.897141		192604.885314
1394    271204		192517.947138		192604.925292
1395    271204		192518.997141		192604.985290
1396    271204		192518.047138		192605.025268
1397    271204		192518.097139		192605.065246
1399    271204		192518.147139		192605.125244
1400    271204		192518.197138		192605.185241
1401    271204		192518.222137		192605.205200
1402    271204		192518.272139		192605.265197
1403    271204		192518.322136		192605.305236
1404    271204		192518.372139		192605.365173
1405    271204		192518.422138		192605.405212
1406    271204		192518.472137		192605.465209
1408    271204		192518.522137		192605.505187
1409    271204		192518.572138		192605.565185
1410    271204		192518.597139		192605.585205
1411    271204		192518.647139		192605.625183
1412    271204		192518.697142		192605.685180
1413    271204		192518.747137		192605.725158
1414    271204		192518.797140		192605.785156
1415    271204		192518.847137		192605.825134
1417    271204		192518.897142		192605.885131
1418    271204		192518.947140		192605.925170
1419    271204		192518.972137		192605.945129
1420    271204		192519.022141		192606.005126
1421    271204		192519.072138		192606.065124
1422    271204		192519.122141		192606.105102
1423    271204		192519.172138		192606.165161
1424    271204		192519.222139		192606.205139
1426    271204		192519.272139		192606.265136
1427    271204		192519.322140		192606.305114
1428    271204		192519.347141		192606.325134
1429    271204		192519.397142		192606.385131
1430    271204		192519.447138		192606.425109
1431    271204		192519.497145		192606.485107
1432    271204		192519.547140		192606.525146
1433    271204		192519.597143		192606.585144
1435    271204		192519.647139		192606.625122
1436    271204		192519.697144		192606.685119
1437    271204		192519.722139		192606.705078
1438    271204		192519.772141		192606.765075
1439    271204		192519.822142		192606.805114
1440    271204		192519.872141		192606.865112
1441    271204		192519.922142		192606.905090
1442    271204		192519.972141		192606.945068
1444    271204		192520.022142		192607.005065
1445    271204		192520.072142		192607.045043
1446    271204		192520.097143		192607.085083
1447    271204		192520.147141		192607.125061
1448    271204		192520.197144		192607.184997
1449    271204		192520.247143		192607.225036
1450    271204		192520.297144		192607.285034
1451    271204		192520.347141		192607.325012
1453    271204		192520.397142		192607.385009
1454    271204		192520.447142		192607.424987
1455    271204		192520.472141		192607.465026
1456    271204		192520.522139		192607.505004
1457    271204		192520.572142		192607.565002
1458    271204		192520.622141		192607.604980
1459    271204		192520.672140		192607.644958
1460    271204		192520.722141		192607.704956
1462    271204		192520.772142		192607.744995
1463    271204		192520.822144		192607.804992
1464    271204		192520.847143		192607.824951
1465    271204		192520.897144		192607.884948
1466    271204		192520.947144		192607.924926
1467    271204		192521.997145		192607.984924
1468    271204		192521.047142		192608.024963
1469    271204		192521.097145		192608.084960
1471    271204		192521.147142		192608.124938
1472    271204		192521.197144		192608.184997
1473    271204		192521.222141		192608.205017
1474    271204		192521.272144		192608.265014
1475    271204		192521.322144		192608.304992
1476    271204		192521.373524		192608.364990
1477    271204		192521.423521		192608.404968
1478    271204		192521.473520		192608.464965
1480    271204		192521.523520		192608.504943
1481    271204		192521.573521		192608.564941
1482    271204		192521.598522		192608.584960
1483    271204		192521.648520		192608.624938
1484    271204		192521.698523		192608.684936
1485    271204		192521.748520		192608.724914
1486    271204		192521.798523		192608.784912
1487    271204		192521.848520		192608.824951
1489    271204		192521.898523		192608.884948
1490    271204		192521.948519		192608.924926
1491    271204		192521.973522		192608.964904
1492    271204		192522.023521		192609.004943
1493    271204		192522.073521		192609.064880
1494    271204		192522.123522		192609.104919
1495    271204		192522.173521		192609.164855
1496    271204		192522.223520		192609.204895
1498    271204		192522.273521		192609.264831
1499    271204		192522.323521		192609.304870
1500    271204		192522.348520		192609.324829
1501    271204		192522.398523		192609.384826
1502    271204		192522.448521		192609.424865
1503    271204		192522.498524		192609.484863
1504    271204		192522.548521		192609.524841
1505    271204		192522.598522		192609.584838
1507    271204		192522.648521		192609.624816
1508    271204		192522.698523		192609.684814
1509    271204		192522.723520		192609.704833
1510    271204		192522.773521		192609.764831
1511    271204		192522.823523		192609.804809
1512    271204		192522.873520		192609.864807
1513    271204		192522.923519		192609.904785
1514    271204		192522.973522		192609.964782
1516    271204		192523.023523		192610.004760
1517    271204		192523.073524		192610.064758
1518    271204		192523.098526		192610.084777
1519    271204		192523.148523		192610.124755
1520    271204		192523.198524		192610.184753
1521    271204		192523.248524		192610.224731
1522    271204		192523.298525		192610.284729
1523    271204		192523.348522		192610.324707
1525    271204		192523.398523		192610.384704
1526    271204		192523.448523		192610.424743
1527    271204		192523.473522		192610.464721
1528    271204		192523.523523		192610.504699
1529    271204		192523.573523		192610.564697
1530    271204		192523.623524		192610.604675
1531    271204		192523.673523		192610.664672
1532    271204		192523.723522		192610.704711
1534    271204		192523.773521		192610.764709
1535    271204		192523.823523		192610.804687
1536    271204		192523.848522		192610.824707
1537    271204		192523.898525		192610.884643
1538    271204		192523.948521		192610.924682
1539    271204		192524.998526		192610.984680
1540    271204		192524.048525		192611.024658
1541    271204		192524.098524		192611.084655
1543    271204		192524.148523		192611.144714
1544    271204		192524.198524		192611.184753
1545    271204		192524.223524		192611.204711
1546    271204		192524.273523		192611.264709
1547    271204		192524.323524		192611.304748
1548    271204		192524.373526		192611.344726
1549    271204		192524.423525		192611.404724
1550    271204		192524.473524		192611.464721
1552    271204		192524.523523		192611.504699
1553    271204		192524.573524		192611.544677
1554    271204		192524.598528		192611.584716
1555    271204		192524.648523		192611.624694
1556    271204		192524.698524		192611.684692
1557    271204		192524.748526		192611.724670
1558    271204		192524.798527		192611.784667
1559    271204		192524.848524		192611.824645
1561    271204		192524.898529		192611.884643
1562    271204		192524.948524		192611.924682
1563    271204		192524.973524		192611.964660
1564    271204		192525.023523		192612.004638
1565    271204		192525.073526		192612.064636
1566    271204		192525.123526		192612.104614
1567    271204		192525.173525		192612.164611
1568    271204		192525.223526		192612.204589
1570    271204		192525.273523		192612.264587
1571    271204		192525.323526		192612.304626
1572    271204		192525.348524		192612.324584
1573    271204		192525.398525		192612.384582
1574    271204		192525.448526		192612.444580
1575    271204		192525.498528		192612.484558
1576    271204		192525.548527		192612.524597
1577    271204		192525.598530		192612.584594
1579    271204		192525.648525		192612.624572
1580    271204		192525.698528		192612.684570
1581    271204		192525.723524		192612.704528
1582    271204		192525.773525		192612.764526
1583    271204		192525.823526		192612.804565
1584    271204		192525.873528		192612.864562
1585    271204		192525.923527		192612.904541
1586    271204		192525.973528		192612.964538
1588    271204		192526.023529		192613.004516
1589    271204		192526.073526		192613.064514
1590    271204		192526.098530		192613.084533
1591    271204		192526.148527		192613.144531
1592    271204		192526.198530		192613.184570
1593    271204		192526.248528		192613.224548
1594    271204		192526.298529		192613.284545
1595    271204		192526.348526		192613.324523
1597    271204		192526.398529		192613.384521
1598    271204		192526.448526		192613.424499
1599    271204		192526.473528		192613.464538
1600    271204		192526.523525		192613.504516
1601    271204		192526.573526		192613.564514
1602    271204		192526.623528		192613.604492
1603    271204		192526.673529		192613.664489
1604    271204		192526.723530		192613.704467
1606    271204		192526.773527		192613.764465
1607    271204		192526.823528		192613.804504
1608    271204		192526.848528		192613.824462
1609    271204		192526.898533		192613.884460
1610    271204		192526.948528		192613.924499
1611    271204		192527.998531		192613.984436
1612    271204		192527.048529		192614.024475
1613    271204		192527.098532		192614.084472
1615    271204		192527.148527		192614.124450
1616    271204		192527.198530		192614.184387
1617    271204		192527.223528		192614.204406
1618    271204		192527.273529		192614.264404
1619    271204		192527.323528		192614.304382
1620    271204		192527.373531		192614.364379
1621    271204		192527.423529		192614.404357
1622    271204		192527.473528		192614.464355
1624    271204		192527.523525		192614.504394
1625    271204		192527.573528		192614.564392
1626    271204		192527.598532		192614.584350
1627    271204		192527.648527		192614.624328
1628    271204		192527.698528		192614.684326
1629    271204		192527.748522		192614.724365
1630    271204		192527.798529		192614.784362
1631    271204		192527.848524		192614.824340
1633    271204		192527.898529		192614.884338
1634    271204		192527.948528		192614.924316
1635    271204		192527.973526		192614.964294
1638    271204		192528.173527		192615.164367
1639    271204		192528.173527		192615.164367
1640    271204		192528.223528		192615.204345
1642    271204		192528.273525		192615.264343
1643    271204		192528.323524		192615.304321
1644    271204		192528.348528		192615.324340
1645    271204		192528.398527		192615.384338
1646    271204		192528.448526		192615.424316
1647    271204		192528.498531		192615.484313
1648    271204		192528.548527		192615.524291
1649    271204		192528.598532		192615.584289
1651    271204		193527.056425		193614.050415
1652    271204		193527.081427		193614.070434
1653    271204		193527.131426		193614.110412
1654    271204		193527.181425		193614.170471
1655    271204		193527.231426		193614.210449
1656    271204		193527.281425		193614.270446
1657    271204		193527.331427		193614.310424
1659    271204		193527.381426		193614.370422
1660    271204		193527.431425		193614.410400
1661    271204		193527.456425		193614.430419
1662    271204		193527.506428		193614.490417
1663    271204		193527.556425		193614.530395
1664    271204		193527.606426		193614.590393
1665    271204		193527.656425		193614.630371
1666    271204		193527.706427		193614.690368
1668    271204		193527.756426		193614.750366
1669    271204		193527.806425		193614.790405
1670    271204		193527.831427		193614.810363
1671    271204		193527.881426		193614.870361
1672    271204		193527.931425		193614.910339
1673    271204		193527.981426		193614.970336
1674    271204		193528.031425		193615.010375
1675    271204		193528.081427		193615.070373
1677    271204		193528.131428		193615.110351
1678    271204		193528.181429		193615.170410
1679    271204		193528.206429		193615.190368
1680    271204		193528.256428		193615.230346
1681    271204		193528.306429		193615.290344
1682    271204		193528.356426		193615.350341
1683    271204		193528.406427		193615.390380
1684    271204		193528.456429		193615.450378
1686    271204		193528.506428		193615.490356
1687    271204		193528.556427		193615.550354
1688    271204		193528.581427		193615.570312
1689    271204		193528.631428		193615.610351
1690    271204		193528.681429		193615.670349
1691    271204		193528.731426		193615.710327
1692    271204		193528.781427		193615.770324
1693    271204		193528.831427		193615.810302
1695    271204		193528.881428		193615.870300
1696    271204		193528.931429		193615.910278
1697    271204		193528.956427		193615.930297
1698    271204		193529.006432		193615.990295
1699    271204		193529.056429		193616.050291
1700    271204		193529.106428		193616.090269
1701    271204		193529.156427		193616.150269
1702    271204		193529.206430		193616.190247
1704    271204		193529.256428		193616.250244
1705    271204		193529.306427		193616.290222
1706    271204		193529.331427		193616.310242
1707    271204		193529.381428		193616.370239
1708    271204		193529.431429		193616.410217
1709    271204		193529.481428		193616.470215
1710    271204		193529.531427		193616.510193
1711    271204		193529.581429		193616.570190
1713    271204		193529.631430		193616.610229
1714    271204		193529.681429		193616.670227
1715    271204		193529.706430		193616.690186
1716    271204		193529.756428		193616.730225
1717    271204		193529.806429		193616.790161
1718    271204		193529.856426		193616.850159
1719    271204		193529.906427		193616.890198
1720    271204		193529.956429		193616.950195
1722    271204		193530.006432		193616.990173
1723    271204		193530.056429		193617.030151
1724    271204		193530.081429		193617.050171
1725    271204		193530.131430		193617.110168
1726    271204		193530.181431		193617.170227
1727    271204		193530.231430		193617.210266
1728    271204		193530.281429		193617.270264
1729    271204		193530.331429		193617.310242
1731    271204		193530.381430		193617.370239
1732    271204		193530.431431		193617.410217
1733    271204		193530.456430		193617.450195
1734    271204		193530.506430		193617.490234
1735    271204		193530.556429		193617.530212
1736    271204		193530.606430		193617.590208
1737    271204		193530.656429		193617.650208
1738    271204		193530.706430		193617.690186
1740    271204		193530.756430		193617.730164
1741    271204		193530.806431		193617.790161
1742    271204		193530.831429		193617.810181
1743    271204		193530.881430		193617.870178
1744    271204		193530.931431		193617.910156
1745    271204		193530.981430		193617.970154
1746    271204		193531.031431		193618.010132
1747    271204		193531.081430		193618.070129
1749    271204		193531.131432		193618.110168
1750    271204		193531.181429		193618.170103
1751    271204		193531.206432		193618.190125
1752    271204		193531.256432		193618.250122
1753    271204		193531.306431		193618.290100
1754    271204		193531.356432		193618.330078
1755    271204		193531.406433		193618.390076
1756    271204		193531.456430		193618.430115
1758    271204		193531.506432		193618.490112
1759    271204		193531.556431		193618.530090
1760    271204		193531.581430		193618.570068
1761    271204		193531.631432		193618.610046
1762    271204		193531.681431		193618.670044
1763    271204		193531.731430		193618.710083
1764    271204		193531.781431		193618.770081
1765    271204		193531.831430		193618.810059
1767    271204		193531.881430		193618.870056
1768    271204		193531.931431		193618.910034
1769    271204		193531.956430		193618.950012
1770    271204		193532.006435		193618.990051
1771    271204		193532.056431		193619.030029
1772    271204		193532.106434		193619.090027
1773    271204		193532.156433		193619.130005
1774    271204		193532.206432		193619.190002
1776    271204		193532.256432		193619.229980
1777    271204		193532.306431		193619.289978
1778    271204		193532.331432		193619.309998
1779    271204		193532.381432		193619.369995
1780    271204		193532.431431		193619.409973
1781    271204		193532.481430		193619.469971
1782    271204		193532.531433		193619.509949
1783    271204		193532.581432		193619.569946
1785    271204		193532.631432		193619.609924
1786    271204		193532.681431		193619.669922
1787    271204		193532.706432		193619.689941
1788    271204		193532.756432		193619.729919
1789    271204		193532.806431		193619.789915
1790    271204		193532.856434		193619.829895
1791    271204		193532.906433		193619.889893
1792    271204		193532.956432		193619.949890
1794    271204		193533.006435		193619.989929
1795    271204		193533.056431		193620.049927
1796    271204		193533.081432		193620.069885
1797    271204		193533.131432		193620.109924
1798    271204		193533.181435		193620.169922
1799    271204		193533.231434		193620.209900
1800    271204		193533.281433		193620.269897
1801    271204		193533.331432		193620.309875
1803    271204		193533.381432		193620.369873
1804    271204		193533.431431		193620.409851
